phi,thetha,r,t
-59.0778122554222,90.3302972422314,639359.161503346,98.4999999999987
-59.0686056828891,90.3305569236123,639312.787066305,98.5999999999987
-59.0593977718756,90.3308166341964,639266.342773082,98.6999999999987
-59.0501885200764,90.3310763740382,639219.82861477,98.7999999999987
-59.0409779251847,90.3313361431924,639173.24458245,98.8999999999987
-59.0317659848917,90.3315959417135,639126.590667183,98.9999999999987
-59.0225526968874,90.3318557696563,639079.866860019,99.0999999999986
-59.0133380588597,90.3321156270754,639033.07315199,99.1999999999986
-59.0041220684951,90.3323755140256,638986.209534114,99.2999999999986
-58.9949047234783,90.3326354305616,638939.275997395,99.3999999999986
-58.9856860214923,90.3328953767383,638892.27253282,99.4999999999986
-58.9764659602185,90.3331553526104,638845.199131362,99.5999999999986
-58.9672445373366,90.3334153582328,638798.055783977,99.6999999999986
-58.9580217505245,90.3336753936604,638750.842481608,99.7999999999986
-58.9487975974586,90.3339354589482,638703.559215181,99.8999999999986
-58.9395720758133,90.334195554151,638656.205975609,99.9999999999986
-58.9303451832616,90.334455679324,638608.782753786,100.099999999999
-58.9211169174747,90.3347158345221,638561.289540595,100.199999999999
-58.9118872761219,90.3349760198003,638513.726326901,100.299999999999
-58.9026562568712,90.3352362352138,638466.093103555,100.399999999999
-58.8934238573884,90.3354964808177,638418.389861392,100.499999999999
-58.884190075338,90.3357567566671,638370.616591231,100.599999999999
-58.8749549083824,90.3360170628173,638322.773283878,100.699999999999
-58.8657183541826,90.3362773993234,638274.859930122,100.799999999999
-58.8564804103977,90.3365377662408,638226.876520736,100.899999999999
-58.8472410746851,90.3367981636246,638178.82304648,100.999999999999
-58.8380003447004,90.3370585915303,638130.699498096,101.099999999999
-58.8287582180976,90.3373190500132,638082.505866313,101.199999999999
-58.8195146925288,90.3375795391287,638034.242141842,101.299999999999
-58.8102697656444,90.3378400589322,637985.908315383,101.399999999999
-58.8010234350932,90.3381006094791,637937.504377615,101.499999999999
-58.791775698522,90.338361190825,637889.030319205,101.599999999999
-58.7825265535759,90.3386218030254,637840.486130806,101.699999999999
-58.7732759978985,90.3388824461359,637791.871803051,101.799999999998
-58.7640240291312,90.3391431202121,637743.187326561,101.899999999998
-58.754770644914,90.3394038253095,637694.432691941,101.999999999998
-58.7455158428849,90.3396645614838,637645.607889781,102.099999999998
-58.7362596206802,90.3399253287908,637596.712910653,102.199999999998
-58.7270019759345,90.3401861272862,637547.747745116,102.299999999998
-58.7177429062805,90.3404469570257,637498.712383714,102.399999999998
-58.7084824093491,90.3407078180652,637449.606816973,102.499999999998
-58.6992204827695,90.3409687104605,637400.431035406,102.599999999998
-58.689957124169,90.3412296342675,637351.185029508,102.699999999998
-58.6806923311732,90.341490589542,637301.86878976,102.799999999998
-58.6714261014059,90.34175157634,637252.482306628,102.899999999998
-58.6621584324891,90.3420125947175,637203.025570562,102.999999999998
-58.6528893220427,90.3422736447305,637153.498571995,103.099999999998
-58.6436187676852,90.3425347264351,637103.901301347,103.199999999998
-58.6343467670331,90.3427958398872,637054.23374902,103.299999999998
-58.6250733177011,90.3430569851432,637004.495905402,103.399999999998
-58.6157984173021,90.343318162259,636954.687760864,103.499999999998
-58.606522063447,90.3435793712909,636904.809305764,103.599999999998
-58.597244253745,90.3438406122951,636854.860530441,103.699999999998
-58.5879649858036,90.3441018853279,636804.84142522,103.799999999998
-58.5786842572282,90.3443631904456,636754.751980412,103.899999999998
-58.5694020656226,90.3446245277044,636704.592186309,103.999999999998
-58.5601184085886,90.3448858971608,636654.36203319,104.099999999998
-58.5508332837261,90.3451472988712,636604.061511317,104.199999999998
-58.5415466886332,90.345408732892,636553.690610937,104.299999999998
-58.5322586209064,90.3456701992796,636503.249322281,104.399999999998
-58.5229690781399,90.3459316980906,636452.737635564,104.499999999998
-58.5136780579262,90.3461932293816,636402.155540986,104.599999999998
-58.5043855578562,90.346454793209,636351.50302873,104.699999999998
-58.4950915755185,90.3467163896296,636300.780088966,104.799999999998
-58.4857961085001,90.3469780187,636249.986711844,104.899999999998
-58.476499154386,90.3472396804768,636199.122887503,104.999999999998
-58.4672007107594,90.3475013750168,636148.188606062,105.099999999998
-58.4579007752015,90.3477631023768,636097.183857627,105.199999999998
-58.4485993452918,90.3480248626136,636046.108632287,105.299999999998
-58.4392964186076,90.348286655784,635994.962920115,105.399999999998
-58.4299919927246,90.3485484819448,635943.74671117,105.499999999998
-58.4206860652165,90.348810341153,635892.459995493,105.599999999998
-58.411378633655,90.3490722334655,635841.102763111,105.699999999998
-58.4020696956099,90.3493341589394,635789.675004032,105.799999999998
-58.3927592486493,90.3495961176316,635738.176708253,105.899999999998
-58.383447290339,90.3498581095992,635686.60786575,105.999999999998
-58.3741338182433,90.3501201348993,635634.968466487,106.099999999998
-58.3648188299243,90.350382193589,635583.258500411,106.199999999998
-58.3555023229422,90.3506442857256,635531.477957452,106.299999999998
-58.3461842948553,90.3509064113661,635479.626827525,106.399999999998
-58.33686474322,90.3511685705679,635427.705100528,106.499999999998
-58.3275436655908,90.3514307633882,635375.712766346,106.599999999998
-58.31822105952,90.3516929898843,635323.649814845,106.699999999998
-58.3088969225582,90.3519552501137,635271.516235876,106.799999999998
-58.2995712522541,90.3522175441337,635219.312019274,106.899999999998
-58.2902440461542,90.3524798720017,635167.037154859,106.999999999998
-58.2809153018031,90.3527422337752,635114.691632434,107.099999999998
-58.2715850167436,90.3530046295118,635062.275441785,107.199999999998
-58.2622531885164,90.3532670592689,635009.788572684,107.299999999998
-58.2529198146602,90.3535295231042,634957.231014887,107.399999999998
-58.2435848927118,90.3537920210753,634904.602758131,107.499999999998
-58.2342484202059,90.3540545532398,634851.903792141,107.599999999998
-58.2249103946755,90.3543171196554,634799.134106622,107.699999999998
-58.2155708136512,90.35457972038,634746.293691267,107.799999999998
-58.2062296746619,90.3548423554712,634693.38253575,107.899999999998
-58.1968869752344,90.3551050249869,634640.400629729,107.999999999998
-58.1875427128936,90.355367728985,634587.347962848,108.099999999998
-58.1781968851623,90.3556304675232,634534.224524732,108.199999999998
-58.1688494895612,90.3558932406597,634481.030304992,108.299999999998
-58.1595005236092,90.3561560484523,634427.765293222,108.399999999998
-58.150149984823,90.356418890959,634374.429479001,108.499999999998
-58.1407978707174,90.3566817682379,634321.02285189,108.599999999998
-58.1314441788051,90.3569446803471,634267.545401435,108.699999999998
-58.1220889065969,90.3572076273448,634213.997117166,108.799999999998
-58.1127320516013,90.357470609289,634160.377988595,108.899999999998
-58.103373611325,90.357733626238,634106.688005221,108.999999999998
-58.0940135832727,90.3579966782501,634052.927156523,109.099999999998
-58.0846519649468,90.3582597653835,633999.095431967,109.199999999998
-58.0752887538479,90.3585228876965,633945.192821001,109.299999999998
-58.0659239474743,90.3587860452476,633891.219313057,109.399999999998
-58.0565575433225,90.3590492380951,633837.17489755,109.499999999998
-58.0471895388868,90.3593124662974,633783.059563882,109.599999999998
-58.0378199316595,90.3595757299131,633728.873301434,109.699999999998
-58.0284487191307,90.3598390290007,633674.616099575,109.799999999998
-58.0190758987885,90.3601023636188,633620.287947654,109.899999999998
-58.009701468119,90.3603657338259,633565.888835006,109.999999999998
-58.0003254246062,90.3606291396807,633511.418750949,110.099999999998
-57.9909477657319,90.3608925812419,633456.877684784,110.199999999998
-57.9815684889758,90.3611560585682,633402.265625797,110.299999999998
-57.9721875918157,90.3614195717183,633347.582563257,110.399999999998
-57.9628050717272,90.3616831207512,633292.828486417,110.499999999998
-57.9534209261838,90.3619467057256,633238.003384512,110.599999999998
-57.9440351526567,90.3622103267004,633183.107246761,110.699999999998
-57.9346477486153,90.3624739837346,633128.14006237,110.799999999998
-57.9252587115267,90.3627376768872,633073.101820523,110.899999999998
-57.9158680388561,90.363001406217,633017.992510392,110.999999999998
-57.9064757280661,90.3632651717833,632962.81212113,111.099999999998
-57.8970817766178,90.363528973645,632907.560641875,111.199999999998
-57.8876861819696,90.3637928118614,632852.238061749,111.299999999998
-57.8782889415781,90.3640566864915,632796.844369854,111.399999999998
-57.8688900528978,90.3643205975947,632741.379555279,111.499999999998
-57.8594895133807,90.3645845452302,632685.843607096,111.599999999998
-57.8500873204771,90.3648485294572,632630.236514359,111.699999999998
-57.8406834716347,90.3651125503352,632574.558266107,111.799999999998
-57.8312779642995,90.3653766079234,632518.808851362,111.899999999998
-57.821870795915,90.3656407022814,632462.988259128,111.999999999998
-57.8124619639226,90.3659048334686,632407.096478394,112.099999999998
-57.8030514657617,90.3661690015445,632351.133498132,112.199999999998
-57.7936392988692,90.3664332065687,632295.099307298,112.299999999998
-57.7842254606803,90.3666974486007,632238.99389483,112.399999999998
-57.7748099486275,90.3669617277002,632182.81724965,112.499999999998
-57.7653927601415,90.3672260439269,632126.569360664,112.599999999998
-57.7559738926506,90.3674903973405,632070.25021676,112.699999999998
-57.7465533435809,90.3677547880007,632013.859806811,112.799999999998
-57.7371311103566,90.3680192159674,631957.398119672,112.899999999998
-57.7277071903992,90.3682836813004,631900.865144182,112.999999999998
-57.7182815811284,90.3685481840596,631844.260869162,113.099999999998
-57.7088542799615,90.3688127243049,631787.585283419,113.199999999998
-57.6994252843137,90.3690773020964,631730.838375739,113.299999999998
-57.6899945915978,90.369341917494,631674.020134896,113.399999999998
-57.6805621992245,90.3696065705577,631617.130549644,113.499999999998
-57.6711281046024,90.3698712613478,631560.169608722,113.599999999998
-57.6616923051375,90.3701359899243,631503.13730085,113.699999999998
-57.6522547982339,90.3704007563475,631446.033614734,113.799999999998
-57.6428155812933,90.3706655606775,631388.858539061,113.899999999998
-57.6333746517153,90.3709304029747,631331.612062503,113.999999999998
-57.6239320068969,90.3711952832994,631274.294173712,114.099999999998
-57.6144876442333,90.3714602017119,631216.904861327,114.199999999998
-57.6050415611172,90.3717251582726,631159.444113969,114.299999999998
-57.5955937549389,90.3719901530421,631101.911920239,114.399999999998
-57.5861442230867,90.3722551860808,631044.308268726,114.499999999998
-57.5766929629466,90.3725202574492,630986.633147999,114.599999999998
-57.567239971902,90.3727853672079,630928.88654661,114.699999999998
-57.5577852473345,90.3730505154176,630871.068453096,114.799999999998
-57.548328786623,90.373315702139,630813.178855975,114.899999999998
-57.5388705871444,90.3735809274327,630755.21774375,114.999999999998
-57.529410646273,90.3738461913595,630697.185104904,115.099999999998
-57.5199489613811,90.3741114939802,630639.080927907,115.199999999998
-57.5104855298386,90.3743768353557,630580.90520121,115.299999999998
-57.501020349013,90.3746422155468,630522.657913245,115.399999999998
-57.4915534162696,90.3749076346146,630464.33905243,115.499999999998
-57.4820847289713,90.3751730926199,630405.948607166,115.599999999998
-57.4726142844787,90.3754385896239,630347.486565834,115.699999999998
-57.4631420801501,90.3757041256876,630288.952916801,115.799999999998
-57.4536681133414,90.375969700872,630230.347648415,115.899999999998
-57.4441923814063,90.3762353152385,630171.670749007,115.999999999998
-57.434714881696,90.3765009688481,630112.922206894,116.099999999998
-57.4252356115595,90.3767666617622,630054.10201037,116.199999999998
-57.4157545683433,90.3770323940421,629995.210147718,116.299999999998
-57.4062717493917,90.377298165749,629936.246607199,116.399999999998
-57.3967871520465,90.3775639769444,629877.211377061,116.499999999998
-57.3873007736472,90.3778298276898,629818.104445531,116.599999999998
-57.3778126115309,90.3780957180465,629758.925800821,116.699999999998
-57.3683226630325,90.3783616480762,629699.675431125,116.799999999998
-57.3588309254842,90.3786276178404,629640.353324621,116.899999999998
-57.3493373962161,90.3788936274007,629580.959469468,116.999999999998
-57.3398420725559,90.3791596768188,629521.493853809,117.099999999998
-57.3303449518286,90.3794257661564,629461.95646577,117.199999999998
-57.3208460313572,90.3796918954753,629402.347293459,117.299999999998
-57.3113453084621,90.3799580648373,629342.666324965,117.399999999998
-57.3018427804612,90.3802242743042,629282.913548364,117.499999999998
-57.2923384446703,90.3804905239379,629223.088951711,117.599999999998
-57.2828322984024,90.3807568138003,629163.192523044,117.699999999998
-57.2733243389684,90.3810231439536,629103.224250386,117.799999999998
-57.2638145636766,90.3812895144596,629043.184121741,117.899999999998
-57.2543029698329,90.3815559253806,628983.072125095,117.999999999998
-57.2447895547409,90.3818223767785,628922.888248418,118.099999999998
-57.2352743157015,90.3820888687156,628862.632479662,118.199999999998
-57.2257572500134,90.3823554012542,628802.304806761,118.299999999998
-57.2162383549728,90.3826219744565,628741.905217634,118.399999999998
-57.2067176278733,90.3828885883847,628681.433700178,118.499999999998
-57.1971950660062,90.3831552431014,628620.890242278,118.599999999998
-57.1876706666604,90.3834219386689,628560.274831797,118.699999999998
-57.178144427122,90.3836886751496,628499.587456583,118.799999999998
-57.168616344675,90.3839554526061,628438.828104466,118.899999999998
