phi,thetha,r,t
-72.2337265014648,89.9521019048989,60514.982952688,9.17947510397062
-72.2373962402344,89.9515574872494,60534.2691840115,9.29947510408238
-72.2410659790039,89.9510131143034,60553.439281011,9.41947510419413
-72.2447357177734,89.9504687823355,60572.4932598735,9.53947510430589
-72.248405456543,89.9499244950712,60591.4311325392,9.65947510441765
-72.252067565918,89.949380248785,60610.2529167052,9.77947510452941
-72.2557373046875,89.9488360434771,60628.9586301199,9.89947510464117
-72.259407043457,89.9482918791473,60647.5482885627,10.0194751047529
-72.2630767822266,89.9477477483451,60666.0219079758,10.1394751048647
-72.2667388916016,89.9472036585212,60684.3795031022,10.2594751049764
-72.2704086303711,89.9466596022248,60702.621090254,10.3794751050882
-72.2740783691406,89.9461155831814,60720.7466838247,10.4994751052
-72.2777481079102,89.9455715939403,60738.7562990688,10.6194751053117
-72.2814102172852,89.945027641952,60756.6499507641,10.7394751054235
-72.2850799560547,89.9444837197661,60774.4276534693,10.8594751055352
-72.2887496948242,89.9439398273826,60792.0894213038,10.979475105647
-72.2924118041992,89.9433959648013,60809.6352675203,11.0994751057588
-72.2960815429688,89.9428521320224,60827.0652051645,11.2194751058705
-72.2997512817383,89.9423083215952,60844.3792474851,11.3394751059823
-72.3034133911133,89.9417645409703,60861.5774064913,11.459475106094
-72.3070831298828,89.9412207864225,60878.6596946319,11.5794751062058
-72.3107528686523,89.9406770542264,60895.6261230193,11.6994751063176
-72.3144149780273,89.9401333481073,60912.4767030259,11.8194751064293
-72.3180847167969,89.93958966434,60929.2114453358,11.9394751065411
-72.3217468261719,89.9390459991992,60945.8303595795,12.0594751066528
-72.3254165649414,89.93850235641,60962.3334558135,12.1794751067646
-72.3290863037109,89.9379587359726,60978.7207428368,12.2994751068763
-72.3327484130859,89.9374151304364,60994.9922290568,12.4194751069881
-72.3364181518555,89.9368715509772,61011.1479227566,12.5394751070999
-72.3400802612305,89.9363279864192,61027.1878310256,12.6594751072116
-72.3437728881836,89.9357803612947,61043.230838613,12.7803753758781
-72.3476715087891,89.9352027699351,61060.023689675,12.9078949070536
-72.351806640625,89.9345898479223,61077.7000334822,13.0432202243246
-72.3561935424805,89.9339394420385,61096.2955816417,13.1868280125782
-72.359260559082,89.9334838762879,61109.2210242323,13.2874176125042
-72.3624572753906,89.933009929955,61122.5814193158,13.3920709327795
-72.3657836914063,89.9325168430805,61136.3871514039,13.5009521585889
-72.3692474365234,89.9320038557053,61150.6484415351,13.6142321880907
-72.3728485107422,89.9314701631665,61165.3752588145,13.7320886333473
-72.3765106201172,89.930926784873,61180.2546605609,13.8520886334591
-72.3801727294922,89.9303834214807,61195.0182934401,13.9720886335708
-72.3838424682617,89.92984008044,61209.666161626,14.0920886336826
-72.3875045776367,89.9292967617512,61224.1982690636,14.2120886337943
-72.3911666870117,89.9287534579635,61238.6146197527,14.3320886339061
-72.3948364257813,89.9282101765275,61252.9152173979,14.4520886340179
-72.3984985351563,89.9276669099927,61267.1000654596,14.5720886341296
-72.4021606445313,89.9271236658096,61281.1691671214,14.6920886342414
-72.4058303833008,89.9265804439783,61295.1225256062,14.8120886343531
-72.4094924926758,89.9260372370481,61308.9601442467,14.9320886344649
-72.4131546020508,89.9254940524697,61322.682025771,15.0520886345766
-72.4168243408203,89.9249508827925,61336.2881732157,15.1720886346884
-72.4204864501953,89.924407735467,61349.7785892065,15.2920886348002
-72.4241485595703,89.9238646104932,61363.1532764058,15.4120886349119
-72.4278106689453,89.9233215078712,61376.4122373464,15.5320886350237
-72.4314804077148,89.9227784201503,61389.555474616,15.6520886351354
-72.4351425170898,89.9222353547812,61402.5829905829,15.7720886352472
-72.4388046264648,89.9216923117638,61415.4947876802,15.892088635359
-72.4425201416016,89.9211422652006,61428.4551635404,16.0136401490308
-72.4463806152344,89.9205700233579,61441.8118013114,16.1401019413024
-72.4503936767578,89.9199746847153,61455.5702830614,16.2716729864478
-72.4545745849609,89.9193553254008,61469.7354752696,16.4085595831275
-72.4589233398438,89.9187109693885,61484.3115288541,16.5509765753523
-72.4634475708008,89.918040625751,61499.301673911,16.6991467415355
-72.468147277832,89.9173432290554,61514.7083173549,16.8533032354899
-72.473014831543,89.9166221544147,61530.4363294655,17.012701428961
-72.477897644043,89.9158984050155,61546.0182381824,17.17270142911
-72.482780456543,89.9151746928692,61561.3944796202,17.332701429259
-72.4876708984375,89.9144510179758,61576.565061879,17.492701429408
-72.4925537109375,89.9137273877859,61591.529993095,17.6527014295571
-72.4974365234375,89.9130038022995,61606.2892807578,17.8127014297061
-72.5023193359375,89.912280254066,61620.8429330748,17.9727014298551
-72.5072021484375,89.911556750536,61635.1909577145,18.1327014300041
-72.5120849609375,89.9108332917094,61649.3333633265,18.2927014301531
-72.5169677734375,89.9101098701358,61663.2701579914,18.4527014303021
-72.5218505859375,89.9093864932656,61677.0013503135,18.6127014304511
-72.5267333984375,89.9086631536484,61690.5269490334,18.7727014306001
-72.5316162109375,89.9079398587346,61703.8469631083,18.9327014307491
-72.5364990234375,89.9072166085243,61716.9614017681,19.0927014308982
-72.5413818359375,89.9064934030175,61729.8702743631,19.2527014310472
-72.5462646484375,89.9057702347636,61742.5735904336,19.4127014311962
-72.5511474609375,89.9050471112132,61755.0713593273,19.5727014313452
-72.5560302734375,89.9043240323663,61767.3635912456,19.7327014314942
-72.5609130859375,89.9036009907722,61779.4502962274,19.8927014316432
-72.5657958984375,89.9028779938817,61791.3314845826,20.0527014317922
-72.5706787109375,89.9021550416946,61803.0071667759,20.2127014319412
-72.575553894043,89.9014321267605,61814.4773536203,20.3727014320903
-72.580436706543,89.9007092565298,61825.7420558212,20.5327014322393
-72.585319519043,89.899986423552,61836.8012843095,20.6927014323883
-72.590202331543,89.8992636278272,61847.6550504917,20.8527014325373
-72.595085144043,89.8985408768058,61858.3033655423,21.0127014326863
-72.599967956543,89.8978181630373,61868.7462413196,21.1727014328353
-72.6048431396484,89.8970954865217,61878.9836889462,21.3327014329843
-72.6097259521484,89.896372847259,61889.0157205221,21.4927014331333
-72.6146087646484,89.8956502452493,61898.842347671,21.6527014332823
-72.6194915771484,89.8949276804924,61908.4635826007,21.8127014334314
-72.6243743896484,89.8942051529884,61917.8794369439,21.9727014335804
-72.6292495727539,89.8934826552868,61927.0899229122,22.1327014337294
-72.6341323852539,89.892760194838,61936.0950522918,22.2927014338784
-72.6390151977539,89.8920377716422,61944.8948373318,22.4527014340274
-72.6438980102539,89.8913153707981,61953.4892898906,22.6127014341764
-72.6487731933594,89.8905930072069,61961.8784219122,22.7727014343254
-72.6536560058594,89.889870673418,61970.0622456488,22.9327014344744
-72.6585388183594,89.8891483694315,61978.0407723556,23.0927014346235
-72.6634140014648,89.8884260952473,61985.8140143487,23.2527014347725
-72.6682968139648,89.8877038434148,61993.381983065,23.4127014349215
-72.6731796264648,89.8869816213846,62000.744689796,23.5727014350705
-72.6780548095703,89.8862594217062,62007.9021456711,23.7327014352195
-72.6829376220703,89.8855372518301,62014.8543604212,23.8927014353685
-72.6878204345703,89.8848150968552,62021.6013468634,24.0527014355175
-72.6926956176758,89.884092964232,62028.1431155263,24.2127014356665
-72.6975784301758,89.8833708539605,62034.4796766709,24.3727014358155
-72.7024612426758,89.8826487660408,62040.6110406941,24.5327014359646
-72.7073364257813,89.8819266930223,62046.537217504,24.6927014361136
-72.7122192382813,89.8812046349049,62052.2582167815,24.8527014362626
-72.7171020507813,89.8804825916886,62057.7740475532,25.0127014364116
-72.7219772338867,89.8797605708241,62063.0847197584,25.1727014365606
-72.7268600463867,89.8790385574102,62068.1902413628,25.3327014367096
-72.7317352294922,89.8783165514469,62073.0906203473,25.4927014368586
-72.7366180419922,89.8775945678353,62077.7858648088,25.6527014370076
-72.7414932250977,89.8768725842237,62082.2759821481,25.8127014371566
-72.7463760375977,89.8761506155133,62086.5609795224,25.9727014373057
-72.7512588500977,89.8754286468029,62090.6408633905,26.1327014374547
-72.7561340332031,89.8747066855431,62094.5156398988,26.2927014376037
-72.7610168457031,89.8739847391844,62098.1853144921,26.4527014377527
-72.7658920288086,89.8732627928257,62101.6498926267,26.6127014379017
-72.7707748413086,89.8725408315659,62104.9094217642,26.7727014380507
-72.7756500244141,89.8718189001083,62107.9637806785,26.9327014381997
-72.7805328369141,89.8710969537497,62110.812978588,27.0927014383487
-72.7854080200195,89.8703750371933,62113.4570194882,27.2527014384978
-72.7902908325195,89.8696531206369,62115.8959070144,27.4127014386468
-72.7951736450195,89.8689312040806,62118.1296448869,27.5727014387958
-72.800048828125,89.8682093024254,62120.1582370084,27.7327014389448
-72.804931640625,89.8674874007702,62121.9816868507,27.8927014390938
-72.8098068237305,89.866765499115,62123.5999975787,28.0527014392428
-72.8146896362305,89.8660435974598,62125.0131727671,28.2127014393918
-72.8195648193359,89.8653217107058,62126.2212147877,28.3727014395408
-72.8244476318359,89.8645998090506,62127.2241418855,28.5327014396898
-72.8293228149414,89.8638779222965,62128.0219261922,28.6927014398389
-72.8342056274414,89.8631560206413,62128.6145743716,28.8527014399879
-72.8390808105469,89.8624341487885,62129.002088783,29.0127014401369
-72.8439636230469,89.8617122620344,62129.1844715567,29.1727014402859
-72.8488388061523,89.8609903901815,62129.161724672,29.3327014404349
-72.8537216186523,89.8602685034275,62128.9338498651,29.4927014405839
-72.8585968017578,89.8595466315746,62128.5008487516,29.6527014407329
-72.8634796142578,89.8588247448206,62127.8627224042,29.8127014408819
-72.8683547973633,89.8581028729677,62127.0194721252,29.9727014410309
-72.8732376098633,89.8573809862137,62125.9710989423,30.13270144118
-72.8781127929688,89.8566590994596,62124.7176037988,30.292701441329
-72.8829956054688,89.8559372127056,62123.2589873223,30.452701441478
-72.8878707885742,89.8552153259516,62121.5952495525,30.612701441627
-72.8927536010742,89.8544934242964,62119.7263914223,30.772701441776
-72.8976287841797,89.8537715226412,62117.6524126695,30.932701441925
-72.9025115966797,89.853049620986,62115.3733130149,31.092701442074
-72.9073867797852,89.8523277044296,62112.8890922731,31.252701442223
-72.9122695922852,89.8516057729721,62110.1997500396,31.4127014423721
-72.9171447753906,89.8508838415146,62107.3052851494,31.5727014425211
-72.9220275878906,89.8501619100571,62104.2056968753,31.7327014426701
-72.9269027709961,89.8494399636984,62100.900984059,31.8927014428191
-72.9317855834961,89.8487180024385,62097.3911451924,32.0527014429681
-72.9366607666016,89.8479960411787,62093.6761790781,32.2127014431171
-72.9415435791016,89.8472740501165,62089.7560836577,32.3727014432661
-72.946418762207,89.8465520739555,62085.6308571806,32.5327014434151
-72.951301574707,89.8458300679922,62081.3004974717,32.6927014435641
-72.9561767578125,89.8451080471277,62076.7650023005,32.8527014437132
-72.9610595703125,89.8443860262632,62072.0243688016,33.0127014438622
-72.965934753418,89.8436639904976,62067.0785945884,33.1727014440112
-72.970817565918,89.8429419398308,62061.9276769955,33.3327014441602
-72.975700378418,89.8422198742628,62056.5716128197,33.4927014443092
-72.9805755615234,89.8414978086948,62051.0103992654,33.6527014444582
-72.9854583740234,89.8407757133245,62045.2440333966,33.8127014446072
-72.9903335571289,89.8400536030531,62039.272511848,33.9727014447562
-72.9952163696289,89.8393314927816,62033.0958311814,34.1327014449053
-73.0000915527344,89.8386093527079,62026.7139875832,34.2927014450543
-73.0049743652344,89.8378872126341,62020.1269776421,34.4527014452033
-73.0098495483398,89.837165042758,62013.3347974534,34.6127014453523
-73.0147323608398,89.8364428728819,62006.3374430097,34.7727014455013
-73.0196151733398,89.8357206732035,61999.1349102956,34.9327014456503
-73.0244903564453,89.834998473525,61991.727195165,35.0927014457993
-73.0293731689453,89.8342762440443,61984.1142935714,35.2527014459483
-73.0342483520508,89.8335539996624,61976.296200715,35.4127014460973
-73.0391311645508,89.8328317552805,61968.2729123584,35.5727014462464
-73.0440063476563,89.8321094810963,61960.0444238042,35.7327014463954
-73.0488891601563,89.8313871920109,61951.6107303688,35.8927014465444
-73.0537719726563,89.8306649029255,61942.9718271757,36.0527014466934
-73.0586471557617,89.8299425840378,61934.1277092168,36.2127014468424
-73.0635299682617,89.8292202502489,61925.0783716915,36.3727014469914
-73.0684127807617,89.8284979015589,61915.8238103525,36.5327014471404
-73.0732879638672,89.8277755230665,61906.3640189468,36.6927014472894
-73.0781707763672,89.8270531445742,61896.6989923461,36.8527014474384
-73.0830459594727,89.8263307511806,61886.8287249716,37.0127014475875
-73.0879287719727,89.8256083279848,61876.7532113692,37.1727014477365
-73.0928115844727,89.824885904789,61866.4724463006,37.3327014478855
-73.0976867675781,89.8241634517908,61855.9864246034,37.4927014480345
-73.1025695800781,89.8234409838915,61845.2951398287,37.6527014481835
-73.1074523925781,89.822718501091,61834.3985864823,37.8127014483325
-73.1123352050781,89.8219960033894,61823.2967588688,37.9727014484815
-73.1172103881836,89.8212734907866,61811.9896507927,38.1327014486305
-73.1220932006836,89.8205509483814,61800.4772568508,38.2927014487796
-73.1269760131836,89.8198283910751,61788.7595708279,38.4527014489286
-73.1318511962891,89.8191058337688,61776.8365863391,38.6127014490776
-73.1367340087891,89.8183832317591,61764.7082975539,38.7727014492266
-73.1416168212891,89.8176606297493,61752.3746977684,38.9327014493756
-73.1464996337891,89.8169380128384,61739.835780898,39.0927014495246
-73.1513748168945,89.8162153661251,61727.0915408159,39.2527014496736
-73.1562576293945,89.8154927045107,61714.1419708628,39.4127014498226
-73.1611404418945,89.8147700130939,61700.9870648761,39.5727014499716
-73.1660232543945,89.814047306776,61687.6268160657,39.7327014501207
-73.1709060668945,89.813324585557,61674.0612179834,39.8927014502697
-73.17578125,89.8126018494368,61660.2902640465,40.0527014504187
-73.1806640625,89.8118790835142,61646.3139477426,40.2127014505677
-73.185546875,89.8111562877893,61632.1322621694,40.3727014507167
-73.1904296875,89.8104334920645,61617.7452006575,40.5327014508657
-73.1953125,89.8097106516361,61603.1527558264,40.6927014510147
-73.2001953125,89.8089878112078,61588.3549211144,40.8527014511637
-73.2050704956055,89.8082649260759,61573.3516892324,41.0127014513128
-73.2099533081055,89.8075420260429,61558.1430535672,41.1727014514618
-73.2148361206055,89.8068191111088,61542.7290201196,41.3327014516108
-73.2197189331055,89.8060961514711,61527.1095859362,41.4927014517598
-73.2246017456055,89.8053731769323,61511.2847438026,41.6527014519088
-73.2294845581055,89.80465015769,61495.2544869632,41.8127014520578
-73.2343673706055,89.8039271235466,61479.0188071884,41.9727014522068
-73.2392501831055,89.8032040446997,61462.5776974505,42.1327014523558
-73.2441329956055,89.8024809509516,61445.9311498402,42.2927014525048
-73.2490158081055,89.8017578125,61429.0791569317,42.4527014526539
-73.2538986206055,89.8010346591473,61412.0217109312,42.6127014528029
-73.2587814331055,89.800311461091,61394.7588039972,42.7727014529519
-73.2636642456055,89.7995882332325,61377.2904278155,42.9327014531009
-73.2685470581055,89.7988649755716,61359.6165748277,43.0927014532499
-73.2734298706055,89.7981416881084,61341.7372366934,43.2527014533989
-73.2783126831055,89.7974183559418,61323.6524052983,43.4127014535479
-73.2831954956055,89.7966950088739,61305.362072654,43.5727014536969
-73.2880783081055,89.7959716171026,61286.8662303824,43.7327014538459
-73.2929611206055,89.7952481806278,61268.1648699827,43.892701453995
-73.2978439331055,89.7945247292519,61249.2579830255,44.052701454144
-73.302734375,89.7938012331724,61230.1455608602,44.212701454293
-73.3076171875,89.7930776923895,61210.8275951648,44.372701454442
-73.3125,89.7923541367054,61191.304076722,44.532701454591
-73.3173828125,89.7916305214167,61171.5749972658,44.69270145474
-73.322265625,89.7909068912268,61151.6403475528,44.852701454889
-73.3271484375,89.7901832163334,61131.5001190089,45.012701455038
-73.3320388793945,89.7894594967365,61111.154302111,45.1727014551871
-73.3369216918945,89.7887357473373,61090.6028878193,45.3327014553361
-73.3418045043945,89.7880119532347,61069.845867501,45.4927014554851
-73.3466873168945,89.7872881144285,61048.8832310745,45.6527014556341
-73.3515777587891,89.78656424582,61027.714969791,45.8127014557831
-73.3564605712891,89.7858403325081,61006.3410733951,45.9727014559321
-73.3613433837891,89.7851163893938,60984.761532968,46.1327014560811
-73.3662338256836,89.784392401576,60962.9763386952,46.2927014562301
-73.3711166381836,89.7836683690548,60940.9854808409,46.4527014563791
-73.3759994506836,89.7829442918301,60918.7889494877,46.6127014565282
-73.3808898925781,89.7822201699018,60896.3867351532,46.7727014566772
-73.3857727050781,89.7814960181713,60873.7788274887,46.9327014568262
-73.3906631469727,89.7807718217373,60850.9652166779,47.0927014569752
-73.3955459594727,89.7800475805998,60827.9458921314,47.2527014571242
-73.4004364013672,89.7793232947588,60804.7208440545,47.4127014572732
-73.4053192138672,89.7785989642143,60781.2900622201,47.5727014574222
-73.4102096557617,89.7778745889664,60757.6535358683,47.7327014575712
-73.4150924682617,89.7771501690149,60733.8112551187,47.8927014577203
-73.4199829101563,89.77642570436,60709.7632090283,48.0527014578693
-73.4248657226563,89.7757011950016,60685.5093872758,48.2127014580183
-73.4297561645508,89.7749766260386,60661.0497789639,48.3727014581673
-73.4346389770508,89.7742520272732,60636.3843733594,48.5327014583163
-73.4395294189453,89.7735273838043,60611.5131596959,48.6927014584653
-73.4444198608398,89.7728026807308,60586.4361272993,48.8527014586143
-73.4493026733398,89.7720779329538,60561.153264812,49.0127014587633
-73.4541931152344,89.7713531404734,60535.664561192,49.1727014589123
-73.4590835571289,89.7706283032894,60509.9700056254,49.3327014590614
-73.4639663696289,89.769903421402,60484.0695865469,49.4927014592104
-73.4688568115234,89.7691784799099,60457.9632926302,49.6527014593594
-73.473747253418,89.7684534788132,60431.651113085,49.8127014595084
-73.478630065918,89.7677284479141,60405.1330358777,49.9727014596574
-73.4835205078125,89.7670033574104,60378.4090500291,50.1327014598064
-73.488410949707,89.7662782073021,60351.4791436633,50.2927014599554
-73.4933013916016,89.7655530273914,60324.3433052877,50.4527014601044
-73.4981918334961,89.764827772975,60297.0015230908,50.6127014602534
-73.5030822753906,89.764102473855,60269.4537853725,50.7727014604025
-73.5079727172852,89.7633771300316,60241.7000798559,50.9327014605515
-73.5128555297852,89.7626517266035,60213.7403949067,51.0927014607005
-73.5177459716797,89.7619262635708,60185.5747185312,51.2527014608495
-73.5226364135742,89.7612007558346,60157.2030388431,51.4127014609985
-73.5275268554688,89.7604751884937,60128.6253435885,51.5727014611475
-73.5324172973633,89.7597495764494,60099.8416207267,51.7327014612965
-73.5373077392578,89.7590238898993,60070.8518580989,51.8927014614455
-73.5421981811523,89.7582981586456,60041.6560427044,52.0527014615946
-73.5470886230469,89.7575723826885,60012.2541627496,52.2127014617436
-73.5519866943359,89.7568465322256,59982.6462057965,52.3727014618926
-73.5568771362305,89.7561206370592,59952.8321585986,52.5327014620416
-73.561767578125,89.755394667387,59922.8120092773,52.6927014621906
-73.5666580200195,89.7546686530113,59892.5857444535,52.8527014623396
-73.5715484619141,89.753942579031,59862.1533519096,53.0127014624886
-73.5764389038086,89.753216445446,59831.5148186397,53.1727014626376
-73.5813369750977,89.7524902522564,59800.6701316796,53.3327014627866
-73.5862274169922,89.7517639994621,59769.6192780605,53.4927014629357
-73.5911178588867,89.7510376870632,59738.3622449274,53.6527014630847
-73.5960083007813,89.7503113150597,59706.8990191146,53.8127014632337
-73.6009063720703,89.7495848834515,59675.2295875038,53.9727014633827
-73.6057968139648,89.7488583922386,59643.3539367068,54.1327014635317
-73.6106872558594,89.7481318414211,59611.2720536866,54.2927014636807
-73.6155853271484,89.7474052011967,59578.983924809,54.4527014638297
-73.620475769043,89.7466785311699,59546.4895370359,54.6127014639787
-73.625373840332,89.7459517717361,59513.7888761743,54.7727014641277
-73.6302642822266,89.7452249825001,59480.8819292525,54.9327014642768
-73.6351623535156,89.744498103857,59447.7686824411,55.0927014644258
-73.6400527954102,89.7437711656094,59414.4491221819,55.2527014645748
-73.6449508666992,89.743044167757,59380.9232346987,55.4127014647238
-73.6498413085938,89.7423171103001,59347.1910063218,55.5727014648728
-73.6547393798828,89.7415899634361,59313.2524232689,55.7327014650218
-73.6596374511719,89.7408627569675,59279.1074712249,55.8927014651708
-73.6645278930664,89.7401354908943,59244.7561363881,56.0527014653198
-73.6694259643555,89.7394081652164,59210.1984047254,56.2127014654689
-73.6743240356445,89.7386807799339,59175.4342619331,56.3727014656179
-73.6792144775391,89.7379533052444,59140.4636938563,56.5327014657669
-73.6841125488281,89.7372257709503,59105.2866866195,56.6927014659159
-73.6890106201172,89.7364981472492,59069.9032253459,56.8527014660649
-73.6939086914063,89.7357704937458,59034.3132960536,57.0127014662139
-73.6988067626953,89.7350427508354,58998.5168839634,57.1727014663629
-73.7037048339844,89.7343149185181,58962.5139747387,57.3327014665119
-73.7086029052734,89.7335870563984,58926.3045537648,57.4927014666609
-73.713493347168,89.7328590750694,58889.8886061889,57.65270146681
-73.718391418457,89.7321310639381,58853.266117598,57.812701466959
-73.7232894897461,89.7314029633999,58816.4370728802,57.972701467108
-73.7281875610352,89.730674803257,58779.401457186,58.132701467257
-73.7330856323242,89.7299465537071,58742.1592559472,58.292701467406
-73.7379913330078,89.7292182147503,58704.710454131,58.452701467555
-73.7428894042969,89.7284898459911,58667.0550362238,58.612701467704
-73.7477874755859,89.727761387825,58629.1929878052,58.772701467853
-73.752685546875,89.7270328402519,58591.1242931957,58.9327014680021
-73.7575836181641,89.7263042330742,58552.848937334,59.0927014681511
-73.7624816894531,89.7255755364895,58514.3669047777,59.2527014683001
-73.7673873901367,89.7248467803001,58475.6781802879,59.4127014684491
-73.7722854614258,89.7241179347038,58436.7827483125,59.5727014685981
-73.7771835327148,89.7233889997005,58397.6805933216,59.7327014687471
-73.7820892333984,89.7226600050926,58358.3716999232,59.8927014688961
-73.7869873046875,89.7219309508801,58318.8560523242,60.0527014690451
-73.7918930053711,89.7212017774582,58279.1336346994,60.2127014691941
-73.7967910766602,89.7204725444317,58239.2044314096,60.3727014693432
-73.8016891479492,89.7197432518005,58199.0684266244,60.5327014694922
-73.8065948486328,89.7190138697624,58158.725604213,60.6927014696412
-73.8115005493164,89.7182843983173,58118.1759480299,60.8527014697902
-73.8163986206055,89.7175548374653,58077.4194421445,61.0127014699392
-73.8213043212891,89.7168252170086,58036.4560705987,61.1727014700882
-73.8262023925781,89.7160955071449,57995.2858169818,61.3327014702372
-73.8311080932617,89.7153657078743,57953.9086650679,61.4927014703862
-73.8360137939453,89.714635848999,57912.3245981651,61.6527014705352
-73.8409118652344,89.7139058709145,57870.5336001647,61.8127014706843
-73.845817565918,89.7131758332253,57828.5356544013,61.9727014708333
-73.8507232666016,89.7124457061291,57786.3307441177,62.1327014709823
-73.8556289672852,89.7117155194283,57743.9188527934,62.2927014711313
-73.8605346679688,89.7109852135181,57701.2999636235,62.4527014712803
-73.8654403686523,89.7102548480034,57658.4740599516,62.6127014714293
-73.8703460693359,89.7095243930817,57615.4411244936,62.7727014715783
-73.8752517700195,89.708793848753,57572.201140506,62.9327014717273
-73.8801574707031,89.7080632150173,57528.7540909329,63.0927014718764
-73.8850631713867,89.7073324918747,57485.0999582827,63.2527014720254
-73.8899688720703,89.7066016793251,57441.2387259211,63.4127014721744
-73.8948745727539,89.7058707773685,57397.1703757969,63.5727014723234
-73.8997802734375,89.705139786005,57352.894890979,63.7327014724724
-73.9046859741211,89.7044087350369,57308.4122536065,63.8927014726214
-73.9095993041992,89.7036775648594,57263.7224459548,64.0527014727704
-73.9145050048828,89.702946305275,57218.8254507901,64.2127014729194
-73.9194107055664,89.7022149860859,57173.7212496125,64.3727014730684
-73.92431640625,89.7014835476875,57128.4098250341,64.5327014732175
-73.9292297363281,89.7007520198822,57082.8911588853,64.6927014733665
