phi,thetha,r,t
-66.6669692993164,90.1172196418047,54166.9038194551,13.0200000121258
-66.6564483642578,90.1175657436252,54182.1120856381,13.1400000122376
-66.6459274291992,90.1179117783904,54197.2326871058,13.2600000123493
-66.6354141235352,90.118257753551,54212.2656226589,13.3800000124611
-66.6248931884766,90.1186036616564,54227.2108937124,13.5000000125729
-66.6143798828125,90.1189495027065,54242.0685042348,13.6200000126846
-66.6038665771484,90.1192952767015,54256.8384606896,13.7400000127964
-66.5933456420898,90.1196409910917,54271.520771106,13.8600000129081
-66.5828323364258,90.1199866533279,54286.1154457153,13.9800000130199
-66.5723190307617,90.1203322708607,54300.6224964872,14.1000000131316
-66.5618057250977,90.1206778362393,54315.041935861,14.2200000132434
-66.5512924194336,90.1210233718157,54329.3737779213,14.3400000133552
-66.5407791137695,90.1213688775897,54343.6180365471,14.4600000134669
-66.5302658081055,90.1217143535614,54357.7747241387,14.5800000135787
-66.5197601318359,90.1220598220825,54371.8438519581,14.7000000136904
-66.5092468261719,90.1224052831531,54385.8254362731,14.8200000138022
-66.4987335205078,90.1227507442236,54399.7194887559,14.940000013914
-66.4882278442383,90.1230962052941,54413.5260195951,15.0600000140257
-66.4777145385742,90.1234416812658,54427.2450370706,15.1800000141375
-66.4672088623047,90.1237871572375,54440.8765477178,15.3000000142492
-66.4567031860352,90.124132655561,54454.4205562748,15.420000014361
-66.4461975097656,90.1244781538844,54467.8770657611,15.5400000144728
-66.4356842041016,90.124823667109,54481.2460771541,15.6600000145845
-66.425178527832,90.1251691877842,54494.5275902621,15.7800000146963
-66.4146728515625,90.12551471591,54507.7216030407,15.900000014808
-66.404167175293,90.1258602291346,54520.8281124699,16.0200000149198
-66.393669128418,90.1262057572603,54533.8471146945,16.1400000150315
-66.3831634521484,90.1265512555838,54546.7786049175,16.2600000151433
-66.3726577758789,90.126896739006,54559.6225787104,16.3800000152551
-66.3621520996094,90.1272422075272,54572.3790316924,16.5000000153668
-66.3516540527344,90.1275876611471,54585.0479602601,16.6200000154786
-66.3411483764648,90.1279330700636,54597.6293589245,16.7400000155903
-66.3306503295898,90.1282784342766,54610.1232249576,16.8600000157021
-66.3201446533203,90.1286237686872,54622.5295561623,16.9800000158139
-66.3096466064453,90.1289690583944,54634.8483520165,17.1000000159256
-66.2991485595703,90.1293143182993,54647.079612782,17.2200000160374
-66.2886505126953,90.1296595185995,54659.2233404834,17.3400000161491
-66.2781524658203,90.1300046741962,54671.2795384594,17.4600000162609
-66.2676544189453,90.1303497850895,54683.2482110268,17.5800000163727
-66.2571563720703,90.1306948661804,54695.1293639946,17.7000000164844
-66.2466583251953,90.1310399025679,54706.9230039241,17.8200000165962
-66.2361602783203,90.131384909153,54718.6291383255,17.9400000167079
-66.2256622314453,90.1317298859358,54730.2477755599,18.0600000168197
-66.2151641845703,90.1320748329163,54741.7789238694,18.1800000169314
-66.2046661376953,90.1324197500944,54753.2225919231,18.3000000170432
-66.1941757202148,90.1327646672726,54764.5787879543,18.420000017155
-66.1836776733398,90.1331095546484,54775.8475191059,18.5400000172667
-66.1731872558594,90.1334544271231,54787.0287946702,18.6600000173785
-66.1626892089844,90.1337992995977,54798.1226219625,18.7800000174902
-66.1521987915039,90.1341441720724,54809.129007009,18.900000017602
-66.1417083740234,90.1344890445471,54820.0479556192,19.0200000177138
-66.1312103271484,90.1348339021206,54830.879471691,19.1400000178255
-66.120719909668,90.1351787596941,54841.6235585539,19.2600000179373
-66.1102294921875,90.1355236321688,54852.2802187299,19.380000018049
-66.099739074707,90.1358684897423,54862.8494533784,19.5000000181608
-66.0892486572266,90.1362133473158,54873.3312627792,19.6200000182725
-66.0787582397461,90.1365582048893,54883.7256466675,19.7400000183843
-66.0682678222656,90.1369030475616,54894.0326038456,19.8600000184961
-66.0577774047852,90.1372478753328,54904.252133077,19.9800000186078
-66.0472869873047,90.137592703104,54914.3842321774,20.1000000187196
-66.0368041992188,90.1379375010729,54924.4288993932,20.2200000188313
-66.0263137817383,90.1382822841406,54934.3861331043,20.3400000189431
-66.0158233642578,90.1386270523071,54944.2559317619,20.4600000190549
-66.0053405761719,90.1389717906713,54954.038293517,20.5800000191666
-65.9948501586914,90.1393165141344,54963.7332172473,20.7000000192784
-65.9843597412109,90.139661192894,54973.3407024405,20.8200000193901
-65.973876953125,90.1400058418512,54982.8607492218,20.9400000195019
-65.9633941650391,90.1403504759073,54992.2933590818,21.0600000196137
-65.9529037475586,90.1406950652599,55001.6385336294,21.1800000197254
-65.9424209594727,90.1410396248102,55010.8962751162,21.3000000198372
-65.9319381713867,90.1413841545582,55020.0665867897,21.4200000199489
-65.9214553833008,90.1417286545038,55029.1494728591,21.5400000200607
-65.9109649658203,90.1420731395483,55038.1449373635,21.6600000201724
-65.9004821777344,90.1424175947905,55047.0529850278,21.7800000202842
-65.8899993896484,90.1427620202303,55055.8736211554,21.900000020396
-65.8795166015625,90.143106430769,55064.6068511688,22.0200000205077
-65.8690338134766,90.1434508115053,55073.2526800535,22.1400000206195
-65.8585510253906,90.1437951922417,55081.8111132897,22.2600000207312
-65.8480758666992,90.1441395431757,55090.2821560251,22.380000020843
-65.8375930786133,90.1444838941097,55098.6658127661,22.5000000209548
-65.8271102905273,90.1448282301426,55106.9619835493,22.6200000210665
-65.8166275024414,90.1451725661755,55115.1706224475,22.7400000211783
-65.80615234375,90.1455168873072,55123.291884896,22.86000002129
-65.7956695556641,90.1458612084389,55131.3257764527,22.9800000214018
-65.7851867675781,90.1462055295706,55139.2722988572,23.1000000215136
-65.7747116088867,90.1465498209,55147.1314542167,23.2200000216253
-65.7642288208008,90.1468941271305,55154.90324356,23.3400000217371
-65.7537536621094,90.1472384184599,55162.587667592,23.4600000218488
-65.7432708740234,90.1475826948881,55170.1847262493,23.5800000219606
-65.732795715332,90.1479269713163,55177.6944198222,23.7000000220723
-65.7223205566406,90.1482712328434,55185.1167474127,23.8200000221841
-65.7118377685547,90.1486154794693,55192.4521409807,23.9400000222959
-65.7013626098633,90.1489596962929,55199.7002207959,24.0600000224076
-65.6908874511719,90.1493039131165,55206.8609335081,24.1800000225194
-65.6804122924805,90.1496481001377,55213.9342783743,24.3000000226311
-65.6699371337891,90.1499922722578,55220.9202547327,24.4200000227429
-65.6594543457031,90.1503364294767,55227.8188624341,24.5400000228547
-65.6489791870117,90.1506805568933,55234.630101829,24.6600000229664
-65.6385040283203,90.1510246694088,55241.3539730608,24.7800000230782
-65.6280288696289,90.1513687670231,55247.9904773069,24.9000000231899
-65.6175537109375,90.1517128199339,55254.5396159121,25.0200000233017
-65.6070861816406,90.1520568728447,55261.001390678,25.1400000234135
-65.5966110229492,90.1524008959532,55267.3758038075,25.2600000235252
-65.5861358642578,90.1527448892593,55273.6628574261,25.380000023637
-65.5756607055664,90.1530888676643,55279.8625545395,25.5000000237487
-65.565185546875,90.1534328311682,55285.9746181058,25.6200000238605
-65.5547103881836,90.1537767797709,55291.999274575,25.7400000239722
-65.5442428588867,90.1541206985712,55297.9365852309,25.860000024084
-65.5337677001953,90.1544646024704,55303.7864502243,25.9800000241958
-65.5232925415039,90.1548085063696,55309.5487691814,26.1000000243075
-65.512825012207,90.1551523953676,55315.2237524212,26.2200000244193
-65.5023498535156,90.1554962694645,55320.8114032702,26.340000024531
-65.4931945800781,90.1557969450951,55325.6250016553,26.4449218991213
-65.4830856323242,90.1561288535595,55330.86055301,26.5607519773766
-65.474250793457,90.1564191281796,55335.3717678166,26.6620508055203
-65.4646835327148,90.1567333042622,55340.1841523682,26.7716992427595
-65.4543228149414,90.1570733934641,55345.3102511357,26.8903906485066
-65.443115234375,90.1574414968491,55350.7614770116,27.0188672109507
-65.4341049194336,90.1577373296022,55355.0689847826,27.1221191640943
-65.4245452880859,90.1580512523651,55359.5685040276,27.2316894764081
-65.4143981933594,90.1583843976259,55364.2629151999,27.347968772985
-65.4039306640625,90.1587281823158,55369.0206963317,27.4679687730968
-65.3934555053711,90.1590719670057,55373.6911550062,27.5879687732086
-65.3829879760742,90.1594157367945,55378.2742921745,27.7079687733203
-65.3725204467773,90.1597594916821,55382.7703182907,27.8279687734321
-65.3620529174805,90.1601032316685,55387.1791277924,27.9479687735438
-65.3515853881836,90.1604469567537,55391.5006177297,28.0679687736556
-65.3411102294922,90.1607906669378,55395.7347878468,28.1879687737674
-65.3306427001953,90.1611343771219,55399.8816388582,28.3079687738791
-65.3201751708984,90.1614780724049,55403.9411710502,28.4279687739909
-65.3097076416016,90.1618217378855,55407.9133850737,28.5479687741026
-65.2992401123047,90.1621654033661,55411.7981801865,28.6679687742144
-65.2887725830078,90.1625090539455,55415.5957609995,28.7879687743261
-65.2783050537109,90.1628526747227,55419.3060290428,28.9079687744379
-65.2678375244141,90.1631962954998,55422.9289808408,29.0279687745497
-65.2573699951172,90.1635399013758,55426.4646174751,29.1479687746614
-65.2469024658203,90.1638834774494,55429.9129393722,29.2679687747732
-65.2364349365234,90.1642270535231,55433.2739474579,29.3879687748849
-65.2259674072266,90.1645706146955,55436.5475363928,29.5079687749967
-65.2154998779297,90.1649141609669,55439.7339311199,29.6279687751085
-65.2050399780273,90.1652576774359,55442.8330159929,29.7479687752202
-65.1945724487305,90.1656011939049,55445.8447909728,29.867968775332
-65.1841049194336,90.1659446954727,55448.7692569905,29.9879687754437
-65.1736373901367,90.1662881672382,55451.6064150585,30.1079687755555
-65.1631698608398,90.1666316539049,55454.3562664833,30.2279687756673
-65.152702331543,90.1669751107693,55457.0188123912,30.347968775779
-65.1422424316406,90.1673185527325,55459.5939604164,30.4679687758908
-65.1317749023438,90.1676619946957,55462.0819168735,30.5879687760025
-65.1213073730469,90.1680054068565,55464.4825709498,30.7079687761143
-65.11083984375,90.1683488190174,55466.7959234179,30.827968776226
-65.1003799438477,90.1686922162771,55469.0219757527,30.9479687763378
-65.0899124145508,90.1690356135368,55471.1607291312,31.0679687764496
-65.0794448852539,90.1693789958954,55473.2121840431,31.1879687765613
-65.0689849853516,90.1697223633528,55475.1762465057,31.3079687766731
-65.0585174560547,90.1700657308102,55477.0531244834,31.4279687767848
-65.0480499267578,90.1704090833664,55478.8427101219,31.5479687768966
-65.0375900268555,90.1707524210215,55480.5450004622,31.6679687770084
-65.0271224975586,90.1710957586765,55482.159996298,31.7879687771201
-65.0166625976563,90.1714390963316,55483.6876978965,31.9079687772319
-65.0061950683594,90.1717824041843,55485.1281055226,32.0279687773436
-64.9957275390625,90.1721257269382,55486.481114227,32.1479687774554
-64.9852676391602,90.1724690198898,55487.7469488771,32.2679687775671
-64.9748001098633,90.1728123128414,55488.9254916995,32.3879687776789
-64.9643402099609,90.173155605793,55490.016741458,32.5079687777907
-64.9538726806641,90.1734988838434,55491.0206979521,32.6279687779024
-64.9434127807617,90.1738421469927,55491.9373618519,32.7479687780142
-64.9329452514648,90.1741854101419,55492.7667326961,32.8679687781259
-64.9224853515625,90.17452865839,55493.5088104681,32.9879687782377
-64.9120178222656,90.174871891737,55494.1634905059,33.1079687783495
-64.9015579223633,90.1752151250839,55494.7309851095,33.2279687784612
-64.8910903930664,90.1755583435297,55495.2111867254,33.347968778573
-64.8806304931641,90.1759015470743,55495.6040941514,33.4679687786847
-64.8701629638672,90.1762447506189,55495.9097080077,33.5879687787965
-64.8597030639648,90.1765879392624,55496.1280283241,33.7079687789083
-64.849235534668,90.1769311130047,55496.2590545963,33.82796877902
-64.8387756347656,90.1772742718458,55496.3025710931,33.9479687791318
-64.8283081054688,90.177617430687,55496.258685598,34.0679687792435
-64.8178482055664,90.1779605746269,55496.1278322438,34.1879687793553
-64.8073806762695,90.1783037185669,55495.9096856038,34.307968779467
-64.7969207763672,90.1786468327045,55495.6042450144,34.4279687795788
-64.7864532470703,90.1789899468422,55495.2115106744,34.5479687796906
-64.775993347168,90.1793330609798,55494.7314826035,34.6679687798023
-64.7655258178711,90.1796761453152,55494.164160935,34.7879687799141
-64.7550659179688,90.1800192296505,55493.5095453849,34.9079687800258
-64.7445983886719,90.1803623139858,55492.7673122411,35.0279687801376
-64.7341384887695,90.1807053685188,55491.9378977211,35.1479687802494
-64.7236785888672,90.1810484230518,55491.0213998148,35.2679687803611
-64.7132110595703,90.1813914775848,55490.0176124406,35.3879687804729
-64.702751159668,90.1817345172167,55488.92653182,35.5079687805846
-64.6922836303711,90.1820775419474,55487.7481577931,35.6279687806964
-64.6818237304688,90.1824205517769,55486.4824897685,35.7479687808082
-64.6713562011719,90.1827635765076,55485.1295278078,35.8679687809199
-64.6608963012695,90.1831065714359,55483.6891670356,35.9879687810317
-64.6504287719727,90.1834495663643,55482.1612973482,36.1079687811434
-64.6399688720703,90.1837925612926,55480.5462475471,36.2279687812552
-64.6295013427734,90.1841355413198,55478.8441151669,36.3479687813669
-64.6190414428711,90.184478521347,55477.0546933423,36.4679687814787
-64.6085739135742,90.1848214864731,55475.17797837,36.5879687815905
-64.5981140136719,90.1851644515991,55473.213970111,36.7079687817022
-64.587646484375,90.185507401824,55471.1626683497,36.827968781814
-64.5771865844727,90.1858503520489,55469.0240727576,36.9479687819257
-64.5667190551758,90.1861932873726,55466.7980763153,37.0679687820375
-64.5562591552734,90.1865362375975,55464.484569242,37.1879687821493
-64.5457916259766,90.18687915802,55462.0837678558,37.307968782261
-64.5353317260742,90.1872220933437,55459.5959976069,37.4279687823728
-64.5248641967773,90.1875650137663,55457.0209314259,37.5479687824845
-64.5143966674805,90.1879079192877,55454.3585682389,37.6679687825963
-64.5039367675781,90.1882508248091,55451.6089075749,37.787968782708
-64.4934692382813,90.1885937303305,55448.7719484877,37.9079687828198
-64.4830093383789,90.1889366209507,55445.8476907167,38.0279687829316
-64.472541809082,90.1892794966698,55442.8361330222,38.1479687830433
-64.4620742797852,90.18962238729,55439.7369496548,38.2679687831551
-64.4516143798828,90.1899652630091,55436.5504647697,38.3879687832668
-64.4411468505859,90.190308123827,55433.2767908187,38.5079687833786
-64.4306793212891,90.1906509846449,55429.9160249266,38.6279687834904
-64.4202194213867,90.1909938305616,55426.4679584766,38.7479687836021
-64.4097518920898,90.1913366764784,55422.9325871178,38.8679687837139
-64.399284362793,90.191679507494,55419.3099108711,38.9879687838256
-64.3888244628906,90.1920223385096,55415.5999291474,39.1079687839374
-64.3783569335938,90.192365154624,55411.8026412508,39.2279687840492
-64.3678894042969,90.1927079856396,55407.9179388887,39.3479687841609
-64.357421875,90.1930507868528,55403.945710773,39.4679687842727
-64.3469543457031,90.1933935880661,55399.8861750327,39.5879687843844
-64.3364944458008,90.1937363892794,55395.7395490534,39.7079687844962
-64.3260269165039,90.1940791755915,55391.5057217709,39.8279687846079
-64.315559387207,90.1944219619036,55387.1845844646,39.9479687847197
-64.3050918579102,90.1947647482157,55382.776135512,40.0679687848315
-64.2946243286133,90.1951075196266,55378.2803741066,40.1879687849432
-64.2841567993164,90.1954502910376,55373.6972991813,40.307968785055
-64.2736892700195,90.1957930475473,55369.0269091604,40.4279687851667
-64.2632293701172,90.1961358040571,55364.2689870064,40.5479687852785
-64.2527618408203,90.1964785605669,55359.4236404507,40.6679687853903
-64.2422943115234,90.1968213021755,55354.4909773857,40.787968785502
-64.2318267822266,90.1971640437841,55349.4711110945,40.9079687856138
-64.2213592529297,90.1975067704916,55344.3641395218,41.0279687857255
-64.2108917236328,90.1978494971991,55339.1698531476,41.1479687858373
-64.2004165649414,90.1981922239065,55333.8882471669,41.2679687859491
-64.1899490356445,90.198534950614,55328.5193208118,41.3879687860608
-64.1794815063477,90.1988776624203,55323.0630731403,41.5079687861726
-64.1690139770508,90.1992203742266,55317.5195028485,41.6279687862843
-64.1585464477539,90.1995630860329,55311.8885020303,41.7479687863961
-64.148078918457,90.1999057978392,55306.169958804,41.8679687865078
-64.1376113891602,90.2002485096455,55300.3640909707,41.9879687866196
-64.1271362304688,90.2005912065506,55294.4708959515,42.1079687867314
-64.1166687011719,90.2009339034557,55288.4905931824,42.2279687868431
-64.106201171875,90.2012766003609,55282.4230701302,42.3479687869549
-64.0957260131836,90.2016192823648,55276.2682164973,42.4679687870666
-64.0852584838867,90.2019619643688,55270.026031134,42.5879687871784
-64.0747909545898,90.2023046463728,55263.6965119253,42.7079687872902
-64.0643157958984,90.2026473283768,55257.2796582601,42.8279687874019
-64.0538482666016,90.2029899954796,55250.7754678293,42.9479687875137
-64.0433731079102,90.2033326625824,55244.1837221666,43.0679687876254
-64.0329055786133,90.2036753296852,55237.5045280713,43.1879687877372
-64.0224304199219,90.204017996788,55230.7379935465,43.3079687878489
-64.011962890625,90.2043606489897,55223.8841160851,43.4279687879607
-64.0014877319336,90.2047033011913,55216.9431138294,43.5479687880725
-63.9910163879395,90.205045953393,55209.9148744124,43.6679687881842
-63.9805450439453,90.2053885906935,55202.799288875,43.787968788296
-63.9700736999512,90.2057312428951,55195.5963553718,43.9079687884077
-63.9595985412598,90.2060738652945,55188.3060733061,44.0279687885195
-63.9491271972656,90.2064165025949,55180.9284405172,44.1479687886313
-63.9386520385742,90.2067591398954,55173.4634558504,44.267968788743
-63.9281806945801,90.2071017622948,55165.9109008958,44.3879687888548
-63.9177055358887,90.2074443846941,55158.27088262,44.5079687889665
-63.9072303771973,90.2077870070934,55150.5435091921,44.6279687890783
-63.8967552185059,90.2081296294928,55142.7287787624,44.7479687891901
-63.8862838745117,90.2084722518921,55134.8266899495,44.8679687893018
-63.8758087158203,90.2088148593903,55126.837462652,44.9879687894136
-63.8653335571289,90.2091574668884,55118.7609832021,45.1079687895253
-63.8548545837402,90.2095000892878,55110.5971409698,45.2279687896371
-63.8443794250488,90.2098426967859,55102.3459341654,45.3479687897488
-63.8339042663574,90.2101853042841,55094.0073605152,45.4679687898606
-63.823429107666,90.2105278968811,55085.5814184836,45.5879687899724
-63.8129501342773,90.2108705043793,55077.0681066564,45.7079687900841
-63.8024749755859,90.2112131118774,55068.4672060048,45.8279687901959
-63.7919960021973,90.2115557044744,55059.7788231348,45.9479687903076
-63.7815208435059,90.2118983119726,55051.0030649896,46.0679687904194
-63.7710418701172,90.2122409045696,55042.1399296353,46.1879687905312
-63.7605628967285,90.2125834971666,55033.1894148437,46.3079687906429
-63.7500839233398,90.2129260897636,55024.1515189912,46.4279687907547
-63.7396049499512,90.2132686823606,55015.0265722632,46.5479687908664
-63.7291259765625,90.2136112749577,55005.8142408839,46.6679687909782
-63.7186470031738,90.2139538526535,54996.5145226802,46.78796879109
-63.7081680297852,90.2142964452505,54987.1274159866,46.9079687912017
-63.6976852416992,90.2146390229464,54977.6529188853,47.0279687913135
-63.6872062683105,90.2149816006422,54968.0910286467,47.1479687914252
-63.6767272949219,90.2153241932392,54958.4417431075,47.267968791537
-63.6662445068359,90.2156667709351,54948.7047334604,47.3879687916487
-63.65576171875,90.2160093486309,54938.8803259085,47.5079687917605
-63.6452827453613,90.2163519114256,54928.9685181887,47.6279687918723
-63.6347999572754,90.2166944891214,54918.9693089083,47.747968791984
-63.6243171691895,90.2170370668173,54908.8826968112,47.8679687920958
-63.6138343811035,90.2173796445131,54898.7086796617,47.9879687922075
-63.6033515930176,90.217722222209,54888.4473696186,48.1079687923193
-63.5928649902344,90.2180647850037,54878.0988654438,48.2279687924311
-63.5823822021484,90.2184073626995,54867.6629536214,48.3479687925428
-63.5718994140625,90.2187499254942,54857.1396281852,48.4679687926546
-63.5614128112793,90.21909250319,54846.5288872856,48.5879687927663
-63.5509262084961,90.2194350808859,54835.8307288567,48.7079687928781
-63.5404434204102,90.2197776436806,54825.0451501771,48.8279687929899
-63.529956817627,90.2201202213764,54814.1720410247,48.9479687931016
-63.5194702148438,90.2204627990723,54803.2112876843,49.0679687932134
-63.5089836120605,90.220805361867,54792.1631092111,49.1879687933251
-63.4984970092773,90.2211479395628,54781.0275014748,49.3079687934369
-63.4880104064941,90.2214905172586,54769.8044620713,49.4279687935486
-63.4775199890137,90.2218330800533,54758.4939891866,49.5479687936604
-63.4670333862305,90.2221756577492,54747.0960803127,49.6679687937722
-63.45654296875,90.222518235445,54735.6107331051,49.7879687938839
-63.4460563659668,90.2228608131409,54724.0380596396,49.9079687939957
-63.4355659484863,90.2232033759356,54712.3781583436,50.0279687941074
-63.4250755310059,90.2235459536314,54700.6308153374,50.1479687942192
-63.4145851135254,90.2238885313272,54688.7960247215,50.267968794331
-63.4040946960449,90.2242310941219,54676.8737840847,50.3879687944427
-63.3936042785645,90.2245736718178,54664.8640912246,50.5079687945545
-63.3831100463867,90.2249162495136,54652.7669434027,50.6279687946662
-63.3726196289063,90.2252588272095,54640.5822298554,50.747968794778
-63.3621253967285,90.2256014049053,54628.3098367786,50.8679687948897
-63.351634979248,90.2259439826012,54615.949982459,50.9879687950015
-63.3411407470703,90.226286560297,54603.5026639506,51.1079687951133
-63.3306465148926,90.2266291379929,54590.9678799153,51.227968795225
-63.3201522827148,90.2269717305899,54578.3456274215,51.3479687953368
-63.3096580505371,90.2273143082857,54565.6359038939,51.4679687954485
-63.2991638183594,90.2276569008827,54552.8387063855,51.5879687955603
-63.2886657714844,90.2279994934797,54539.9540329351,51.7079687956721
-63.2781715393066,90.2283420711756,54526.9818804882,51.8279687957838
-63.2676734924316,90.2286846786737,54513.922245967,51.9479687958956
-63.2571792602539,90.2290272563696,54500.775460313,52.0679687960073
-63.2466812133789,90.2293698489666,54487.5411878183,52.1879687961191
-63.2361831665039,90.2297124564648,54474.2194248954,52.3079687962309
-63.2256851196289,90.2300550490618,54460.8101692143,52.4279687963426
-63.2151832580566,90.2303976416588,54447.3134180316,52.5479687964544
