phi,thetha,r,t
-75.305558663203,89.4949519399964,637700.967527824,108.499999999998
-75.3088308509058,89.4944655043497,637637.672649344,108.599999999998
-75.312103689669,89.4939789736401,637574.293073634,108.699999999998
-75.3153771805573,89.493492347712,637510.828784116,108.799999999998
-75.3186513246364,89.4930056264097,637447.279764184,108.899999999998
-75.3219261229729,89.4925188095772,637383.645997206,108.999999999998
-75.3252015766349,89.4920318970585,637319.927466522,109.099999999998
-75.3284776866909,89.4915448886975,637256.124155445,109.199999999998
-75.3317544542109,89.4910577843378,637192.236047262,109.299999999998
-75.3350318802658,89.4905705838229,637128.26312523,109.399999999998
-75.3383099659275,89.4900832869963,637064.205372582,109.499999999998
-75.341588712269,89.489595893701,637000.062772521,109.599999999998
-75.3448681203644,89.4891084037802,636935.835308224,109.699999999998
-75.3481481912887,89.4886208170768,636871.522962841,109.799999999998
-75.3514289261179,89.4881331334335,636807.125719494,109.899999999998
-75.3547103259294,89.487645352693,636742.643561278,109.999999999998
-75.3579923918014,89.4871574746978,636678.076471261,110.099999999998
-75.3612751248131,89.48666949929,636613.424432482,110.199999999998
-75.3645585260448,89.4861814263119,636548.687427954,110.299999999998
-75.3678425965781,89.4856932556055,636483.865440662,110.399999999998
-75.3711273374953,89.4852049870126,636418.958453563,110.499999999998
-75.3744127498801,89.4847166203749,636353.966449588,110.599999999998
-75.3776988348169,89.484228155534,636288.889411639,110.699999999998
-75.3809855933916,89.4837395923311,636223.727322591,110.799999999998
-75.3842730266908,89.4832509306077,636158.480165291,110.899999999998
-75.3875611358024,89.4827621702047,636093.147922559,110.999999999998
-75.3908499218152,89.482273310963,636027.730577187,111.099999999998
-75.3941393858194,89.4817843527234,635962.228111938,111.199999999998
-75.3974295289059,89.4812952953265,635896.640509551,111.299999999998
-75.4007203521669,89.4808061386128,635830.967752732,111.399999999998
-75.4040118566956,89.4803168824225,635765.209824163,111.499999999998
-75.4073040435864,89.4798275265959,635699.366706498,111.599999999998
-75.4105969139347,89.4793380709727,635633.438382362,111.699999999998
-75.4138904688369,89.478848515393,635567.424834352,111.799999999998
-75.4171847093908,89.4783588596963,635501.326045038,111.899999999998
-75.4204796366949,89.4778691037222,635435.141996961,111.999999999998
-75.4237752518492,89.4773792473099,635368.872672636,112.099999999998
-75.4270715559545,89.4768892902987,635302.518054548,112.199999999998
-75.4303685501128,89.4763992325276,635236.078125154,112.299999999998
-75.4336662354273,89.4759090738355,635169.552866886,112.399999999998
-75.4369646130021,89.475418814061,635102.942262143,112.499999999998
-75.4402636839427,89.4749284530428,635036.2462933,112.599999999998
-75.4435634493555,89.4744379906191,634969.464942703,112.699999999998
-75.4468639103481,89.4739474266283,634902.598192669,112.799999999998
-75.4501650680291,89.4734567609083,634835.646025486,112.899999999998
-75.4534669235084,89.4729659932971,634768.608423416,112.999999999998
-75.456769477897,89.4724751236324,634701.485368692,113.099999999998
-75.4600727323068,89.4719841517518,634634.276843518,113.199999999998
-75.4633766878511,89.4714930774927,634566.982830071,113.299999999998
-75.4666813456441,89.4710019006924,634499.603310498,113.399999999998
-75.4699867068015,89.4705106211879,634432.138266919,113.499999999998
-75.4732927724397,89.4700192388161,634364.587681425,113.599999999998
-75.4765995436766,89.4695277534139,634296.951536079,113.699999999998
-75.4799070216309,89.4690361648177,634229.229812916,113.799999999998
-75.4832152074226,89.4685444728641,634161.422493942,113.899999999998
-75.4865241021731,89.4680526773892,634093.529561133,113.999999999998
-75.4898337070044,89.4675607782293,634025.550996439,114.099999999998
-75.4931440230402,89.4670687752201,633957.486781781,114.199999999998
-75.4964550514051,89.4665766681976,633889.336899049,114.299999999998
-75.4997667932247,89.4660844569972,633821.101330109,114.399999999998
-75.5030792496261,89.4655921414544,633752.780056794,114.499999999998
-75.5063924217373,89.4650997214045,633684.37306091,114.599999999998
-75.5097063106876,89.4646071966825,633615.880324234,114.699999999998
-75.5130209176073,89.4641145671234,633547.301828516,114.799999999998
-75.5163362436281,89.463621832562,633478.637555475,114.899999999998
-75.5196522898827,89.4631289928328,633409.887486802,114.999999999998
-75.5229690575051,89.4626360477702,633341.05160416,115.099999999998
