phi,thetha,r,t
-72.9934573371431,90.1645921396058,636843.641176846,26.9000000000001
-72.9950125018739,90.1646739543059,636849.551664307,27.0000000000001
-72.9965676381755,90.1647557673883,636855.375546246,27.1000000000001
-72.9981227464715,90.1648375788753,636861.112824291,27.2000000000001
-72.9996778271856,90.1649193887892,636866.763500044,27.3000000000001
-73.0012328807416,90.1650011971523,636872.327575087,27.4000000000001
-73.002787907563,90.1650830039866,636877.805050975,27.5000000000001
-73.0043429080734,90.1651648093145,636883.195929242,27.6000000000001
-73.0058978826963,90.1652466131582,636888.500211398,27.7000000000001
-73.0074528318552,90.1653284155399,636893.717898928,27.8000000000001
-73.0090077559736,90.1654102164819,636898.848993294,27.9000000000001
-73.0105626554748,90.1654920160063,636903.893495936,28.0000000000001
-73.0121175307823,90.1655738141354,636908.85140827,28.1000000000001
-73.0136723823194,90.1656556108913,636913.722731686,28.2000000000001
-73.0152272105094,90.1657374062964,636918.507467554,28.3000000000001
-73.0167820157755,90.1658192003728,636923.205617219,28.4000000000001
-73.0183367985411,90.1659009931427,636927.817182001,28.5000000000001
-73.0198915592293,90.1659827846283,636932.342163199,28.6000000000001
-73.0214462982632,90.1660645748519,636936.780562087,28.7000000000001
-73.0230010160661,90.1661463638356,636941.132379916,28.8000000000001
-73.0245557130609,90.1662281516017,636945.397617914,28.9000000000001
-73.0261103896708,90.1663099381723,636949.576277283,29.0000000000001
-73.0276650463189,90.1663917235697,636953.668359205,29.1000000000001
-73.0292196834281,90.166473507816,636957.673864836,29.2000000000001
-73.0307743014214,90.1665552909334,636961.592795311,29.3000000000001
-73.0323289007218,90.1666370729442,636965.425151737,29.4000000000001
-73.0338834817521,90.1667188538705,636969.170935203,29.5000000000001
-73.0354380449354,90.1668006337345,636972.830146771,29.6000000000002
-73.0369925906944,90.1668824125584,636976.402787481,29.7000000000002
-73.038547119452,90.1669641903645,636979.888858347,29.8000000000002
-73.040101631631,90.1670459671748,636983.288360363,29.9000000000002
-73.0416561276542,90.1671277430115,636986.601294499,30.0000000000002
-73.0432106079445,90.1672095178969,636989.827661698,30.1000000000002
-73.0447650729244,90.1672912918532,636992.967462883,30.2000000000002
-73.0463195230168,90.1673730649024,636996.020698953,30.3000000000002
-73.0478739586443,90.1674548370669,636998.987370783,30.4000000000002
-73.0494283802296,90.1675366083687,637001.867479224,30.5000000000002
-73.0509827881955,90.1676183788301,637004.661025105,30.6000000000002
-73.0525371829644,90.1677001484731,637007.368009229,30.7000000000002
-73.054091564959,90.1677819173201,637009.988432379,30.8000000000002
-73.055645934602,90.1678636853932,637012.522295311,30.9000000000002
-73.0572002923159,90.1679454527144,637014.969598761,31.0000000000002
-73.0587546385232,90.1680272193061,637017.330343438,31.1000000000002
-73.0603089736465,90.1681089851904,637019.60453003,31.2000000000002
-73.0618632981084,90.1681907503895,637021.792159201,31.3000000000002
-73.0634176123312,90.1682725149254,637023.89323159,31.4000000000002
